StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(7933,1000,12700),  end=(7933,7400,12700)	@id_node_start	82	82	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(7933,1000,12700),  end=(7933,7400,12700)	@id_node_end	83	83	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(7933,1000,12700),  end=(7933,7400,12700)	@rotate	0	0	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(7933,1000,12700),  end=(7933,7400,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(7933,1000,12700),  end=(7933,7400,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(7933,1000,12700),  end=(7933,7400,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(7933,1000,12700),  end=(7933,7400,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(7933,1000,12700),  end=(7933,7400,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(7933,1000,12700),  end=(7933,7400,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(7933,1000,12700),  end=(7933,7400,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(7933,1000,12700),  end=(7933,7400,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(7933,1000,12700),  end=(7933,7400,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(7933,1000,12700),  end=(7933,7400,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(7933,1000,12700),  end=(7933,7400,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(10867,1000,12700),  end=(10867,7400,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(10867,1000,12700),  end=(10867,7400,12700)	@id	120	120	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(10867,1000,12700),  end=(10867,7400,12700)	@guid	816aa1cabc7043a5a51ace61a9b0bfeb	d3964d5cedd94ff99c21ade1ecd17b16	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(10867,1000,12700),  end=(10867,7400,12700)	@name	b6	b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(10867,1000,12700),  end=(10867,7400,12700)	@id_node_start	84	84	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(10867,1000,12700),  end=(10867,7400,12700)	@id_node_end	85	85	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(10867,1000,12700),  end=(10867,7400,12700)	@rotate	0	0	Consistent	Required
